地铁10号线,1507|5609|6827|5020|11028|2278|2325|4554|5239|11441|3381|3324|3667|3321|537|10834|3731|11578|4758|2519|10485|6511|1501|4951|6346|2198|9863|2484|2119|10808|4356|8278|9262|4108|8756|11237|2777|6715|719|10230|10221|9089|11645|783|2286|1507
地铁13号线,4150|2155|4554|11159|6227|4637|5372|11462|6338|1934|841|2686|537|3389|11726|6143
地铁14号线,6945|606|9945|10931|408|391|10230
地铁14号线东段,3018|1082|7752|5866|6901|9863|10727|143|5704|7161|4174|7477|737|5315|2342|11679|9201|1061|7773|1476|9999|3923
地铁15号线,10784|4671|92|8509|1594|9376|10|2686|7773|7857|11697|8369|9329|11880|4135|11407|10353|12034|1687|1001
地铁16号线,5249|11242|3551|5132|2788|1745|7941|7879|9803
儿研所专线,5487|1205|3608
房1路,3392|5617|7156|903|9404|282|5460|2887|1135|5663|4296|8736|1491|7328|8167|9242|5472|1214|9152|8889|4258|4992|7790|2679|1361|2535|1924|3724|7227|10749|5238|3392
房2路,2289|11714|7658|457|4258|4992|8870|2945|8483|5663|4296|7584|7328|1491|2553|9877|11460|5232|6807|6157|2071|4727|5448|7786|10093|3255|6206|2252|9877|6622|9458|2346|12040|6260|8542|10844|4726|9864|11023|1332|8536|11714|7658|2289
房3路,9335|819|8734|7844|3075|7576|1633|8885|8840|8455|9012|5496|3075|8671|4293|5226|5052|10898|819|9335
房11路,5834|4660|11432|9838|2864|3616|8328|10679|995|9185|3986|1579|6162|11510|1052|6922|7901|7521|6529|5204|4732|10569|11165|7295|11439|286|10886|7287|2389|1015|9005|9145|5080|6675|3539|2973|7450|7111|3471|8296|9776|494|5956|7376|11816|9495|9749
房12路,6058|11344|9665|1242|6411|5031|8220|6265|10114|7290|2346|12040|6260|2124|4992|457|7604|7747|4772|8517|4244|3027|10424|7384|3781|348|3504|7386|3538|1817|9776|8296|3471|7450|6488|4291|6238|5438|10055|6497|1847|2643|10754|10059|5616|10743|7751|3624|9697|4287|6647|3727|1998|5179|1869|174|6639|2148|5657|2418|11266|7430|4962|8725|10383|4728|11416|7621|7686|3488|1893|5698|10414
房13路,4739|7024|11221|10057|9955|11220|7776|8207|2251|10184|2074|6587|515|5073|10968|5828|8125|2783|2641|9417|4797|7385|2575|9940|4434|9996|548|9640|10594|11231|9436|7949|1518|11082|7986|9025|8812|4530|1086|8517|7658|11714|11023|4726|10844|7790|1135|5663|8736|3514
房13路支线,8516|2251|7619|3329|7606|4031|2436|1016|2103|279|10907
房14路,1044|7663|1016|8022|6271|3329|8207|2251|1721|4077|6587|515|5073|10968|5828|8125|4797|4197|2575|9940|4434|2173|548|9640|10594|11231|9436|7949|1518|11082|7986|9025|8812|4530|5851|8517|4772|3560|7658|11714|11023|4726|10844|2433|3780|5883|5435|7290|10114|8627|2038
房14路区,4077|1721|2074|6587|515|3975|11120|10675|3225|2347|5427|4958
房15路,254|11531|4803|3246|7775|9414|7403|9929|3729|8534|7160|7710|2464|8906|2183|8178|1322|11869|140|11146|6647|4287|9697|3624|7751|10743|5616|10059|10754|2643|1847|6497|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|8643|9755|7716|3538|3504|348|3781|7384|10424|3027|8242|4244|8517|4772|7747|7658|11714|11023|4726|1113|2887|1135|5663|8736|3514|2553|9877|11460|5232|6807|6157|4727
房15路专线,3780|4726|11714|8517|4961|10055|6497|6647|10724
房16路,8861|7135|11568|2144|10661|3011|11092|8980|6036|2168|1897|409|10455|1093|5288|7131|3047|10553|3488|1893|5698|10414|505|229|6595|7277|3236|6805|10393|3344|771|11771|1874|607|9106|3686|6115|6743|8179|9892|1895|7324|1436|1869|5179|1998|3727|6647|4287|9697|3624|7751|10743|5616|10059|10754|2643|1847|6497|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|8643|9755|7716|4961
房17路,4409|2620|5962|3600|9887|8259|9449|11573|558|4608|5789|6543|5618|1005|5425|2160|724|11087|6036|2168|1897|409|10455|1093|5288|7131|3047|10553|3488|1893|5698|505|229|6595|7277|3236|6805|10393|5254|771|11771|1874|9741
房18路,10414|5698|505|8936|7388|6595|7277|3236|6779|6805|10393|5254|771|11771|1874|607|8082|3686|6115|6743|8179|11691|9892|8148|11638|7324|1436|1869|5179|1998|3727|6647|4287|9697|3624|7751|10743|5616|10059|10754|2643|1847|6497|11563|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|8643|9755|7716|3538|3504|348|3781|7384|10424|3027|8242|4244|8517|4772|7747|457|4258|4992|7790|1135|5663|8736|3514|2553|9877|11460|5232|6807|12035
房18路支1,9741|329|11771|771|5254|10393|6805|8051|1362|9601|8484|2162|3518|9084|11643|2131|11356|2|716|6208|3912|11761|5257|4283|10414
房18路支2,4961|7716|9755|8643|9535|9161|1971|9776|8296|3471|6488|4291|6238|5438|10055|6497|1847|2643|10754|10059|5616|10743|7751|3624|9697|4287|6647|3727|1998|5179|1869|1436|7324|11638|8148|9892|11691|8179|6743|6115|3686|8082|607|1874|11771|771|5254|10393|6805|10939|6969|2658|9955|6610
房19路,4961|7450|6488|4291|6238|5438|10055|6497|1847|2643|10754|10059|5616|7751|3624|9697|4287|6647|3727|1998|5179|1869|174|7430|8725|10383|4728|11416|7621|7686|3488|10553|3047|7131|5288|11384|1093|10455|8537|409|8298|1897|2168|692|6036|11087|724|2160|4067|1005|5618|6543|5789|4608|558|11573|9449|8259|9887|4342|9183|11202|2810|5899|11368|1175|1836|7379|5666|1289|3965|10723|11892|10321|1723|11212|5440|6249
房20路,4961|2973|7716|9755|8643|7557|5311|2962|1095|10767|8768|7637|5103|11600|4788|10224|4549|5827|11740|1262|4004|4797|9417|2641|9989|8125|5828|10968|304|515|6587|2074|1721|2251|8207|7776|11220|9955|10057|11221|4739|4295|49|6328|6184|9664|8506|416|11063|7085|7245|11117|3625|496|6615|9037|8833|2083|6687|7211|8080|4944|10570|9765|154|2151|608|530|6038|7678|2460|11347|3286|10801|5770|11010|2697|4430|10860|11488|6459|8188|7431|587|7201|3698|4684
房21路,4961|2973|7716|9755|8643|119|8180|2962|1095|10767|8768|7637|5103|11600|10439|4132|7307|5827|11740|1262|4004|4797|9417|2641|2783|8125|5828|10968|5073|515|6587|2074|10184|2251|8207|7776|11220|9955|10057|11221|4739|10949|49|6328|6184|9664|8506|416|11063|7085|7245|11117|6276|6517|3544|1467|400|170|5658|931|7075|3913|7553|1137|6384|8940
房22路,11141|6996|9472|11856|4667|2182|5552|9516|11240|9687|4445|3835|10491|49|10949|4739|11221|10057|9955|11220|7776|8207|2251|10184|2074|6587|515|5073|10968|5828|8125|2783|2641|9417|4797|4004|1262|11740|5827|7307|4132|10439|11600|5103|7637|8768|10767|1095|2962|8180|119|8643|9755|7716|2973|7450|4961
房23路,11004|10074|5783|9622|6836|5056|8810|3995|1584|6808|1899|4199|4295|4739|11221|10057|9955|11220|7776|8207|2251|10184|2074|6587|515|5073|10968|5828|8125|2783|2641|9417|4797|4004|1262|11740|5827|7307|4132|10439|11600|5103|7637|8768|10767|1095|2962|8180|119|8643|9755|7716|2973|7450|4961
房24路,4961|2973|7716|9755|8643|119|8180|2962|1095|10767|8768|7637|5103|11600|10439|4132|7307|5827|11740|1262|4004|4797|9417|2641|2783|8125|5828|10968|5073|515|6587|2074|10184|2251|8207|7776|11220|9955|10057|11221|4739|4295|49|6328|6184|9664|8506|416|11063|7085|7245|11117|6276|6517|3544|1467|400|2263|8312|6254|5271|5462|5878|10412
房25路,7335|1154|9473|9582|4716|3668|6459|11488|10860|4430|2697|11010|5770|10801|3286|11347|2460|7678|6038|530|11758|34|154|9765|10570|4944|8080|7211|6687|2083|8833|9037|6615|496|3625|11117|7245|7085|11063|416|8506|9664|6184|6328|49|10949|7024|11221|10057|9955|11220|7776|8207|2251|2416|2074|6587|515|5073|10968|5828|8125|2783|2641|9417|4797|4004|1262|11740|5827|7307|4132|10439|11600|5103|7637|8768|10767|1095|2962|8180|119|8643|9755|7716|2973|7450|4961
房26路,398|9555|9145|6355|66|348|3504|3538|7716|9755|8643|9535|9161|1971|9776|8296|3471|7111|6488|4291|6238|5438|10055|6497|1847|2643|10754|10059|5616|10743|7751|3624|2849|10621|4008|7569
房27路,140|8762|6647|3910|1708|8859|10840|7059|10724|2233|2594|10400|4798|8653|453|2334|9149|4482|269|7577|7002|6611|4416|11165|4712|2916|4060|7851|11561|6682|3369|7410|5838|237|8555|10921|7441|6636|4726|10844|7790|3780|1361|2346|8483|6605|1214|9152|8889|457|7604|2289
房28路,6265|8220|2038|10093|7480|6206|2252|6815|9877|6622|9458|2346|12040|6260|8542|10844|4726|11023|11714|7658|7747|4772|8517|4244|3027|10703|11397|1094|7055|7586|7108|9844|2059|7851|2472|4060|2916|4712|11165|5221|5363|2386|8040|9586|5434|269|6078|9149|2334|8539|10831|7275|5919|6843|8223|1423|3470|11014|3660|5949
房29路,4961|7450|7111|9615|9269|9135|9299|11088|9769|48|12027|10766|5547|7089|10724|9936|8434|7516|5255|2033|5784
房30路,9535|9161|1971|9776|8296|3471|7111|9615|9269|9135|9299|8743|5740|4090|1732|8988|1544|10886|9586|8040|269|4482|9149|2334|8539|10831|2654|10394|3935|1398|4083|11708|8655|1834|7003|3796|10280|12014|1270|681|1177|10151|4978|11432|2864|5844
房31路,12035|6807|5232|11460|7068|2553|3514|4296|12040|3780|2433|10844|4726|11023|11714|7658|7747|4772|8517|4244|6651|3027|10424|7384|3781|348|6738|4095|4351|3504|7386|3538|1817|9776|8296|3471|7450|6488|4291|6238|5438|10055|6497|1847|2643|10754|10059|5616|10743|7751|3624|9697|4287|6647|3727|1998|5179|1869|1436|7324|982|11638|8148|9892|8179|6599|6743|6115|3686|9106|607|1874|7552|10241|3189|8725|10383|4728|3894|1556
房31路支线,3594|8829|3961|6098|9130|5999|596|10389|8148|11638|982|7324|1436|1869|5179|1998|3727|6647|4287|9697|3624|7751|10743|5616|10059|10754|2643|1847|6497|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|8643|9755|7716|4961
房32路,1966|7454|8232|114|5601|458|5693|10974|8418|10091|10975|5621|8130|6101|5382|415|9191|8839|7644|5072|9432
房33路,2038|10093|3255|6206|2252|6815|1641|11334|7068|9747|3532|2553|1491|4959|7584|4296|5663|1135|2887|5460|282|3003|1904|10238|11722|11055|855|10376|4943|2653|872|8730|6559|10120|8950|5533|11823|8328|995|2638|2099|8552|4978|10151|1177|11108|3697|7003|3796|10280|12014|6398|509|7375
房34路,6265|8220|2038|10093|7480|6206|2252|9877|2553|3514|4296|12040|2328|2887|7753|282|9404|903|4813|9427|1242|9665|11344|3303|56|371|8048|657|7669|3915|2108|8011|7632|10804|4626|10360|5844|2864|4051|11432|5834|5750|6601|4436|70|3165|4603|4400
房35路,2038|10093|7480|6206|2252|6815|9877|6622|9458|2346|12040|6260|2124|9302|1703|8536|11714|1870|8555|237|5838|7410|3369|6682|1590|4254|1778|10101|5671|8707|4863|11510|1052|2680|445|10149|3697|1834|8655|11708|1403|9926|3820|305|11752
房36路,4766|1886|4583|9137|1193|7960|3185|7611|10018|10593|1451|684|6412|372|10079|6897|9326|8325|6698|7568|2002|11279|2958|811|1078|3481|3758|3751|11695|11762|3774|11073|6605|2945|2124|9302|1332|8536|11714|7658|2289
房36路区间,8043|10301|1451|684|6412|372|10079|6897|9326|8325|6698|10429|2002|11279|2958|6633|3352|11660|3352|6633|2958|811|1078|3481|3758|3751|11695|11762|3774|11073|6605|2945|2124|9302|1332|8536|11714|7658|2289
房37路,1966|7454|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|119|1697|2962|686|8505|7908|3821|3418|6297|6332|1095|10767|8768|5036|10250|1072|6852|5498|297|2253|7139|4530|1086|8517|4772|7747|7658|11714|11023|6445|4726|10844|7790|1135|5663|4296|7584|4959|2948|2553|9877|11460|5232
房37路支线,9772|675|6709|7252|2973|7716|9755|8643|7557|5311|2962|686|8505|7908|3821|9389|6297|6332|1095|10767|8768|5036|10250|1072|6852|5498|297|2253|7139|4530|1086|8517|4772|3560|7658|11714|11023|1332|4992|2433|3780|5883|4115|10589|9365
房38路,935|2287|981|6138|8493|5496|7844|3075|2625|5226|5052|10078|10568|7786|10093|3255|6206|2252|6815|1641|11334|7068|9747|1096|2553|1491|7328|7584|4296|12040|2328|2887|4161|10844|2124|4992|4258|457|7604|7747|4772|8517|4244|6651|3027|10703|10424|7384|3781|348|3504|7386|3538|7716|9755|8643|9535|9161|1971|9776|8296|3471|7111|6488|4291|6238|5438|10055|7454|239|3331|11915|10234|3984|3991|9892|7754|2745|10102|4741|9371
房39路,4170|6373|6373|2680|11113|5538|9416|1699|2963|1028|7021|9751|11362|3741|7577|7002|3467|5221|11165|4712|4732|5204|9756|815|10783|835|5301|11561|6682|3369|7410|5838|237|8555|10921|7441|6636|2077|5460|1361|2346|8483|6605|1214|9152|7348|10372|6560
房40路,5949|11014|1423|8223|5919|7275|10831|8653|4798|10400|2594|5356|6600|4314|11289|9264|10027|8743|9299|9135|9269|9615|7111|3471|8296|9776|1971|9161|9535|8643|11948|11101|8768|5036|10250|1072|6738|4095|4351
房41路,3147|5232|11460|9877|2553|3514|1952|2945|8542|10844|4726|11023|11714|7658|7747|8517|4244|3027|10424|3781|348|3504|3538|9755|9535|1971|7450|6488|6238|5438|10055|6497|1847|2643|10754|10059|5616|7751|3624|9697|4287|6647|3727|1998|5179|1869|1436|7324|11638|8148|9892|11691|8179|6743|6115|3686|8082|607|1874|11771|771|5254|10393|6805|3236|7277|6595|229|505|5698|10414
房42路,3623|4314|8293|9264|10027|8743|9299|9135|9269|9615|7111|3471|8296|9776|1971|9161|9535|8643|9755|7716|3538|3504|348|3781|7384|10424|3027|8242|4244|8517|4772|7747|7658|11714|11023|6445|4726|10844|7790|1135|5663|8736|3514|2553|9877|11460|5232|6807|6157|11634|7844|3075|2625|5769|6003|6884|2701|9956|8591
房43路,3586|10872|10308|7807|3926|8125|2783|9417|4797|7323|7385|2575|9940|4434|11154|548|9978|2459|8368|1946|2989|4361|9949|9712|11307|8849|7061|9205|11316|8062|5205|2691|1529|8517|4772|11534|457|4258|4992|8542|10844|4726|6636|7441|10921|8555|3579|2156|3095|10935|11810|8070|5144|6252|3447|4943|2653|4555|9382|9503
房45路,5046|504|11193|5206|7131|3047|7713|3488|1893|5698|505|229|6595|7277|3236|6805|10393|5254|771|11771|1874|9741
房46路,3363|7162|8257|11818|8743|5740|4090|1732|8988|1544|10647|2389|485|10387|10886|286|570|7851|2059|9844|3981|9819|11153|1784|4492|3062|2786|8517|4772|7747|7658|11714|11023|4726|10844|8870|2945|8483|11938|2346|7290|10114|6265|8220|8925|10204|4499|4573|5100
房47路,8591|2701|6884|4619|6003|9361|5226|5052|7541|11003|6846|4573|3242|10367|8220|6265|10114|7290|2346|8483|6605|1214|11073|3774|11762|11695|3751|3758|3481|5628|9619|5210|8378|6306|9904|647|6412|10593|10018|7611|3185|6865|7046|3666|11681|7537|548|9640|10594|11231|9436|7949|1518|11082|7986|9025|8812|7139|3027|297|10703|10424|7384|3781|348|3504|7386|3538|1817|1955|11816|9495|10878
房48路,1539|1714|11231|9436|7949|1518|11082|7986|4127|10022|9853|7409|7194|8849|7061|9205|11316|8062|5205|2691|1529|8517|4772|11534|457|4258|4992|8542|10844|4726|6636|7441|10921|1652|1904|10238|11722|2156|855|10376|10311|11935|9394|10273
房49路,1886|4583|9137|1193|7960|3185|6865|7046|3666|11681|11154|548|9978|2459|8368|1173|2989|4361|9949|9712|11307|8849|7061|9205|11316|8062|5205|2691|1529|8517|4772|11534|457|4258|4992|2433|10844|4726|2239|7441|10921|1652|1904|10238|11722|2156|3095|10935|11810|8070|5144|6252|3447|4943|2653|10827|2132
房50路,4688|282|5460|2887|3780|2433|9302|1332|8536|11714|7658|11657|11309|3653|10402|1804|829|8062|5205|2691|8517|1086|4530|8812|3332|7073|4835
房51路,4727|6157|11922|6344|5232|11460|7228|2252|6206|7480|10093|7786|7541|5052|6861|6043|1087|7844|3075|2625|2374|6003|6884|2701|8591|6059|3304|3303|1478|56|371|8048|657|7669|3915|2108|10231
房52路,7569|4008|10621|2849|3624|7751|10743|5616|10059|10754|2643|1847|6497|10055|5438|6238|4291|6488|7111|3471|8296|9776|1971|9161|9535|8643|1841|11948|11101|8768|10250|5036|6580|5005|6214|1357|9977|5647|11471|6247
房53路,7261|4380|2634|1607|5674|2672|2901|5742
高铁快巴1线,3018|6901|6346|4951|1501|10485|1119|3501|11578|5567|3731
观光1线,11528|332|3026|8961|4405|1586|923|10386|6004|6631|11417|1894|11984|3486|4069|8415|6092|4405|8961|3026|11528
高铁快巴2线,3018|2068|8800|5286|8009|9908|5483|10221
观光2路,6092|1586|923|10386|6004|6631|11417|5137|222|2923|7976|620|4069|8415|6092
观光3线,11417|10418|7314|4328|11720|4723|7924|8739|9610|7284|4179|1764
河北庄-朱家坟通勤班车,2416|2074|6587|515|5073|10968|5828|8125|2783|9417|4766|9137|3185|9527|372|6439|6069|9549|7502|7212|6960|3641|891|6813|2451|9395|1389
H01路,7387|10930|5577|7316|4607|9340|9675|1315|2179
H02路,7387|7316|4607|8596|6334|7954|5845|11754
H03路,9310|4041|6074|2942|5105|6343|2904|9140|4220|2766|5969|3462|10259|7387
H04路,7387|10930|2819|6791|8145|6972|8491
H05路环线,7387|9716|6212|6791|2800|1791|7542|10171|10108|8952|9300|3784|3441|7488|321|1308|7026|8854|4874|8660|4273|8660|4874|8854|7026|1308|321|7488|3441|3784|9300|8952|10108|10171|7542|1791|2800|6791|6212|9716|7387
H06路,9796|7370|5059|9850|4490|3814|3066|6781|2229|10396|4768|11370|2146|3192|3462|10259|7387
H08路,7387|10259|10682|2976|6875|2693|8237|9671|5475|4317|93|7172|4178|8243|5547|3798
H09路,10811|43|3914|8430|3066|11440|394|725|10635|3705|1142|8237|5475|10288|10567|6725|313|6875|2976|10682|10259|7387
H10路,7387|10259|10682|2976|6875|2693|8237|9671|5475|4317|93|6947|3883|8584|2639|9281|7664|3015|7028|1846|7167
H11路,7387|5577|9716|6212|6791|9698|11514|6161|1130|3293|4209|10200|2811|3024|2324|4195|5614|669|2154|5474|6577|601|8917|4719|7783|4579|4364|9026|1007|1740|4429
H12路,10494|3280|3588|1829|11744|1321|11625|6926|3716|11934|11254|7266|2812|1796|1307|11649|416|9517|2568|1463|5586|4628|6593|10337|4278|6489|9698|6791|6212|9716|7387
H13路,4719|384|10261|4641|8353|4318|11422|3840|11625|6926|3716|11934|11254|7266|2812|1796|1307|11649|416|9517|2568|1463|5586|4628|6593|10337|4278|6489|9698|6791|6212|9716|7387
H14路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|93|7067|1564|6594|5661|944|5745|668|11577|4674|11424|201|1012|6950|1393|3457|1022|5777|4206|4433|5148|3924|7916|5041|9016|2906|859|8770
H15路,4429|9814|2200|3704|10471|4533|2419|7484|11692|5863|4829|9664|9552|11980|2866|86|5361|5328|2953|2813|10216|11765|11348|10180|6228
H15路区间,4429|9814|2200|3704|10471|4533|2419|7484|11692|5863|4829|9664|9552|11980|2866|86|5361|5328
H16路,7086|424|6837|6133|11735|8715|5328|5361|86|2866|11980|9552|9664|4829|5863|11692|7484|2419|4533|10471|3704|2200|9814|4429
H17路,8491|6972|8145|6791|2819|10930|7387
H19路,7387|7316|4607|8596|9675|5625|2090|9153|644|7643|11853|7056
H21路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|93|1564|6594|5661|944|5745|668|11577|4674|201|1012|6950|1393|3457|1022|5777|4206|4433|3379|4656|4861
H22路,9829|6789|3038|11339|10342|5661|6594|1564|93|4317|5475|10288|10567|6725|313|6875|2976|10682|10259|7387
H22路区间,3038|11339|10342|5661|6594|1564|93|4317|5475|10288|10567|6725|313|6875|2976|10682|10259|7387
H22路支线,5453|4674|11577|668|5745|944|5661|6594|1564|93|4317|5475|10288|10567|6725|313|6875|2976|10682|10259|7387
H23路,7387|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|7740|7343|7338|8746|4438|8247|10678|10546
H23路区间,7387|5577|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|7740|7343|7338|8746|10391|8247|10678
H23路区间六渡河,7387|7316|4607|8596|9675|2090|4718|6136|7749|11733|4887|4795|8212|1158|6665|7338|8746|10391|8247|10678
H24路,7387|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|10267|7740|7343|7338|8746|4438|8247|1576|306
H25路,5038|10662|8684|11649|416|9517|2568|1463|5586|4628|6593|10337|4278|6489|9698|6791|6212|9716|7387
H26路,4429|9814|2200|3704|10471|4533|2419|7484|11692|6802|4226|1008|7839
H28路,4429|11376|10144|9484|4783|11177|1582|3572|3736|3830|9762|1837|10118
H29路,6228|10180|11348|11765|10216|2813|2953|5328|5361|86|2866|11980|9552|9664|4829|5863|11692|7484|2419|4533|10471|3704|2200|9814|4429|1740|1007|9026|4364|4579|7783|4719|8917|601|6577|5474|2154|669|5614|4195|2324|3024|2811|10200|4209|3293|1130|6161|11514|9698|6791|6212|9716|5577|7387
H30路,2870|3716|10977|1122|8701|8339|3343|8159|7463|4477|2201|6656|8473|2623|455|5127|4922|9041|11603|4855|2980|8664|3581|1245|2525|3736|3572|1582|11177|4783|9484|10144|11376|11313|4429|1740|1007|9026|4364|4579|7783|4719|8917|601|6577|5474|2154|669|5614|4195|2324|3024|2811|10200|4209|3293|1130|6161|11514|9698|6791|6212|9716|5577|7387
H31路,7387|5577|9716|6212|6791|9698|11514|6161|1130|3293|4209|10200|2811|3024|2324|4195|5614|669|2154|5474|6577|601|8917|4719|7783|4579|4364|9026|1007|1740|4429|9814|2200|3704|10471|4533|2419|7484|11692|5863|4829|9664|9552|11980|2866|86|5361|1943|2570|2837|5501
H32路,7387|5577|9716|6212|6791|9698|11514|6161|1130|3293|4209|10200|2811|3024|2324|4195|5614|669|2154|5474|6577|601|8917|4719|7783|4579|4364|9026|1007|1740|4429|9737|11313|3673|3716|4855|7975|7950|10599|91|10683|631|4123
H33路,7387|9716|6212|6791|9698|11514|6161|1130|3293|4209|10200|2811|3024|2324|4195|5614|669|2154|5474|6577|601|8917|4719|384|1346|3460|3176|2190|11897|3414|8159|6169|8353|6729|10960|2226|7985
H34路,3296|8750|9179|8347|10128|3444|4622|8247|10391|8746|7338|6665|1158|8212|4795|4887|11733|7749|6136|4718|2090|9675|8596|4607|7316|7387
H35路,7387|5577|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|7740|7343|7338|4935|8746|6492
H36路,7387|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|8502|10350
H37路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|93|1564|6594|5661|944|5745|668|11577|4674|201|1012|6950|1393|3457|1022|5777|4206|4433|5148|3924|7916|7725
H38路,7387|10259|10682|2976|6875|2693|8237|9671|5475|4317|93|1564|9478|3989|7333|4439|7242|644|7342|7643|2415
H39路,7387|9716|6212|6791|9698|6489|4278|10337|1700|11367|9318|416|6182
H40路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|8184|1524|3883|10137|4178|6885|4535|8243|171|127|962|2109|629|988|5032|11586|7819|7920|3258|8993|10137|3883|1524|93|4317|10288|10567|6725|313|6875|2976|10682|10259|7387
H41路,7387|5577|9716|6212|6791|9698|5289|7910|5048|4388|10901|7367|11514|3132|9757|611|11484|7256|3431
H42路,7387|5577|9716|6212|6791|1991|2791|9698|5289|7910|5048|4388|6456|5952|11411|8279|9873
H43路,7387|5577|9716|6212|6791|9698|11514|6161|1130|3293|4209|10200|2811|3024|2324|4195|5614|669|2154|5474|6577|601|8917|4719|7783|4579|4364|9026|1007|1740|4429|9814|2200|3704|10471|4533|2419|7484|11692|5863|4829|9664|9552|11980|2866|86|5361|5328|8715|11735|6133|6837|424|7086
H44路,7667|11241|8737|9004|11804|2904|9140|4750|4512|7076|1304|2987|6781|3066|11440|394|725|10635|3705|6049|5711|9671|10288|10567|6725|313|6875|2976|10682|10259|7387
H45路,3889|4462|2866|11980|9552|9664|4829|5863|11692|7484|2419|7377|173|11939|9810|4533|10471|3704|9814|4429
H46路,4429|9814|2200|3704|10471|4533|2419|7484|11692|5863|4829|6304|79|7850|11103
H47路,8656|5121|11833|8027|9093|6259|1008|6802|11692|7484|2419|4533|10471|3704|2200|9814|4429
H48路,2028|298|6257|2813|9521|5328|5361|11912|4462|86|2866|11980|9552|9664|4829|5863|11692|7484|2419|4533|10471|3704|2200|9814|4429
H49路,7387|5577|9716|6212|6791|9698|6489|4278|10337|6593|4628|5586|2568
H50路,7387|5577|7316|4607|8596|9675|2090|4718|6136|6880|4794|8005|7740|7343|7338|8746|4438|8247|10678|10546|5385
H51路,8750|9179|8347|10128|3444|4622|8247|8937|8746|7338|7343|7740|8005|4794|6880|6136|4718|2090|9675|8596|4607|7316|5577|7387
H52路,11164|11095|4246|9607|11076|10235|8576|6550|967|11750|5171|5547|9719|6824|8015|2842|10472|593|10893|3385|378|7610|7187|11905|7671|6935|8897|7848|3129|5656|1186|4137|1132|6220|2904|4220|5969|256|10259|7387
H53路环线,7387|10259|3462|5969|10396|5690|3462|10259|7387
H54路,5195|567|3490|6299|4139|9759|2016|5781|6666|9494|6558|11158|1353|3312|1938|7407|1502|9147|7519|1605|11574|2313|1164|4070|11480|1313|8456|1564|93|4317|5475|9671|5711|2693|6875|2976|10682|10259|7387
H55路环线,10286|4705|71|8085|1555|3642|3896|6725|9454|10567|5446|11260|4655|1123|1555|8085|71|4705|10286
H56路环线,10286|4705|71|8085|1555|1123|1911|3237|10602|10535|4607|11168|6026|10318|3876|1555|8085|71|4705|10286
H60路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|93|1564|6594|5661|944|5745|668|11577|4674|201|1012|6950|1393|3457|1022|5777|4206|4433|5148|3924|7916|9016|2906|859|8770|3694|8548|6892|8754|738|4879|5423|6414|6634|11142|5337|8206|11828|2931|3282|9997|3693|4353|10536|569|11801|6828|6995|5320|7787|9679
H61路,7387|10259|3462|5969|4220|1505|2904|6220|7968|1132|4137|1186|5656|3129|7555|7848|11946|6935|2447|7671|11905|7187|7610|378|6292|9519|10893|9020|593|10472|6091|8015|4485|10527|6824|2009|6483|8348|11544|8451|5171|9359|967|6550|3309|8576|10235|2321|11076|9607|4246|11095|11164
H62路,7387|10259|10682|2976|6875|313|6725|10567|10288|9671|8237|1142|4164|2775|5547|6695|3865|2032|8519|9067|1447|1636|6710
H63路,7387|10259|10682|2976|6875|313|6725|10567|10288|5475|4317|93|1564|6594|1313|11480|4070|1164|2313|11574|10738|6914|9147|1502|7407|4326|3312|1353|11158|9494|5123|5781|2016|9759|6299|3490|567|5195
机场快轨,6143|3731|288|3166|3731|6143
京津新城商务班车,5390|8252
机场巴士1线,4591|7984|5130|3731|11578|1119|5574|2198|3498|9496
金融街1号专线,676|11303|2758|7723|986|2943|9475|676
机场巴士2线,1896|1812|2933|7984|5130|4591
金融街2号专线,1248|8792|7723|3770|8769|2943|9070|7723|3818|1248
机场巴士3线,4591|7984|5130|6143|11721|3608|8285|11988|5373
金融街3号专线,2372|11303|2758|3770|8769|3054|2372
机场巴士4线,11645|11214|3969|5739|4133|6953|10816|7511
机场巴士5线,1180|609|11112|7984|5130|4591
机场巴士6线,4591|7984|5130|10069|1551|11033|9351|8694
机场巴士7线,817|8009|4286|2978|6953|10816|7511
机场巴士8线,526|10425|231|3438|2364|4413|7984|5130|4591
机场巴士9线,7511|6953|10816|450|5192|841|6988|8607|7253
机场巴士10线,5551|7984|5130|4591
机场巴士11线,796|9233|7984|5130|4591
机场巴士12号线,1809|5383|8149|4591|7984|5130
机场巴士13号线,11455|7485|2227|630|3161|7984|5130|4591
