#node1Id,#node2Id,buses
11536,4778,快速直达专线47路
7766,9010,密15路
10615,9062,976路
2236,5644,Y10路
11311,5699,680路|674路
7068,8989,快速直达专线137路
1865,8365,552路|通46路|582路
2355,4446,Y12路|Y11路|Y13路|Y32路|Y36路|Y38路
10125,4294,949路
11100,5197,75路|119路|123路|夜6路|夜36路
2168,692,房19路
10538,1496,昌55路
10137,4178,H40路|863路
4408,5332,838路直达
8179,9892,房16路|836路张坊|房31路
4118,9564,通3路|802路
4339,7354,密25路
4138,9362,958路
1119,3501,高铁快巴1线
8186,9787,372路|317路
2813,9521,H48路
8025,8735,昌32路
12004,9424,914路
11578,5691,300路快|300路
11247,6341,460路|461路
5539,6013,571路|445路
11315,6997,325路
11505,11585,506路|499路|587路
11274,6076,夜10路|48路
191,5426,夜27路
2433,4992,907路|房37路支线|993路|646路|951路|952路|房49路|839路|快速直达专线140路
5489,9170,923路
11353,5287,顺28路区间道口
11154,7278,平36路
6635,8379,运通111路
2421,2445,25路|680路|821路|93路|665路|623路|985路
4358,7179,昌51路
10356,11098,昌2路|昌1路
1934,6338,地铁13号线
1186,4152,郊80路
1256,3435,963路
1318,2816,78路
1278,3214,341路|926路
11618,11772,专22路
1974,293,郊100路|昌51路区间
1186,4137,970路快|H52路|郊81路|H61路|980路
1354,2457,密39路
1022,5777,H14路|H60路|H21路|H37路
1936,8966,866路
3231,685,919路快
1834,8655,房30路|房35路
9269,9615,房42路|房40路|房30路|房29路
10146,5390,814路班车
4119,9576,密16路
11015,395,530路|621路|运通128路
7069,8996,408路
1990,7097,平4路
1121,3461,925路
1845,8546,942路支
1202,1320,平12路
3231,8972,快速直达专线128路
3362,6332,901路直达快车
3693,4353,Y12路|Y11路|Y14路|Y13路|Y16路|Y19路|Y28路|Y27路|Y29路|Y30路|Y32路|Y31路|Y34路|Y36路|H60路|Y38路|925路|Y37路|Y39路
3485,6433,871路
6772,9519,顺31路
175,6932,顺29路
3622,3737,30路|34路|402路
170,5658,房21路
4423,7703,地铁7号线
4481,9790,顺36路区间|顺36路|顺31路
4532,7941,330路快车
7093,8621,111路
8171,9839,顺25路
7181,767,883路快
5987,6703,Y38路
5841,6830,平30路|平29路|平50路
3226,7703,地铁4号线大兴线
3359,7705,平43路
3387,7427,空港9路
376,4912,通9路
3004,6076,5路
4792,5357,342路|通44路|夜27路|626路|804路|808路|322路|589路|通19路
10808,7175,39路|17路
4440,6220,970路快|980路
5501,629,兴20路
893,9405,335路
5880,6453,421路|402路|夜32路|677路|418路
3157,9731,运通108路|运通126路
3341,6562,顺30路
3362,7684,901路|895路
3364,7668,815路
4675,6538,345路
1917,5296,125路
4647,6817,快速直达专线62路
4346,9825,密16路
4602,4610,949路|925路
4396,9332,平20路|平34路|平15路|平14路|平18路
5875,884,昌20路
5643,7505,平33路
7093,7314,701路
5723,6704,兴54路|兴28路区间|兴27路|兴28路
10594,11231,房14路|房13路|房47路
6944,7805,运通201路|运通101路快|425路|609路|运通101路|387路|123路|88路|425路快车|夜30路|361路
6890,7017,顺42路
4357,8401,82路
4515,6820,348路
10697,12,419路|635路
3797,4680,兴18路
5792,6027,547路
810,8920,北苑家园通勤环线
3135,9974,680路|341路|576路
7578,84,通2路
5472,9242,房1路
7183,795,夜16路|477路|395路
3288,9777,郊81路
351,3885,432路|运通117路
10623,10976,兴32路区间
10472,4707,空港8路
3319,4221,439路
8050,8424,通10路
4342,9887,房19路
4473,7246,兴42路
4344,8544,855路|913路
5773,595,开发区5路
4599,9979,兴50路
4150,9151,563路|夜8路|快速直达专线4路|534路|360路
4452,6131,892路
11360,839,快速直达专线92路|61路
984,9874,648路|442路|583路
11469,4191,平30路|平29路|918路区|平43路|平40路
3027,7139,房47路
5764,6333,133路|458路
5470,9274,顺20路
3205,7958,26路|15路
3647,4869,莲花桥-莲花桥临线|473路|99路|68路
5496,9012,房3路
195,5436,Y20路|Y21路|876路支|876路|Y04路
3508,8,通14路
4554,6455,671路
4837,4955,兴16路
4455,7444,密7路
5607,932,密51路
7170,7885,12路
11622,11628,密6路|密6路支线
793,9113,平26路|平25路|平38路
5977,6856,专115路|517路|499路快
3114,8878,兴32路区间
5764,6345,452路
3164,7087,300路快|573路|特8路|快速直达专线146路
2139,6681,密7路
3318,4212,通11路
10393,6805,房17路|房16路|房18路|836路张坊|917路快|房45路|房41路|917路|房18路支1|房18路支2
2479,3289,昌29路
4326,7407,H63路
4105,9617,特16路
4655,5446,863路|916路快车|916路
4116,9514,顺18路
4624,5765,昌61路
14,336,兴58路
6999,8640,夜16路
111,2319,快速直达专线31路
2903,395,运通128路
3215,7874,425路|79路|运通101路|355路|365路|运通118路
3326,4128,639路|306路
5766,6316,昌67路
3233,6386,平29路
3007,7314,118路|3路|42路|夜3路|612路|701路|夜21路|13路
10292,7801,931路
31,8476,昌21路
10557,11646,513路|605路|486路|夜25路|985路
2248,4252,331路
1813,6282,顺30路
1729,8452,818路|818路班车
4135,9329,北小营-东直门通勤快车
8374,876,515路
4269,9325,昌53路
4154,9144,941路|370路|929路木城涧|运通101路快|992路|运通101路|960路|961路|M06路|M05路|929路|977路
4244,8242,房15路|房18路|房42路
3077,9261,Y05路
3208,7955,顺46路
5643,8889,平33路
281,4590,兴46路
252,3583,平50路|平45路
8839,9191,房32路
11293,576,北小营-东直门通勤快车
10264,5853,323路
3394,529,郊81路
71,8085,H55路环线|864路|H56路环线
1361,2535,房1路
1424,1905,577路
3250,8949,平28路|平50路|平45路
11024,603,637路|561路|夜19路|348路|457路
11150,8982,86路|92路|特19路
4490,9850,H06路
11572,3436,兴11路
11394,6546,通5路|通58路
5791,8822,375路|398路|运通126路
2474,4715,967路|969路|480路
1850,335,805路
10974,8418,房32路
10820,8624,303路
6091,6825,顺31路区间
13,6011,平42路
10915,715,936路青龙峡
10786,1953,384路区间
10402,1804,房50路
10492,3567,密34路|密19路|密20路|密21路
1491,2553,房2路|房33路|房38路
1730,9827,昌68路
4352,9916,436路
1372,3744,顺43路|顺27路
11491,5582,505路|运通112路|318路
11045,8711,顺42路|顺30路|顺33路|顺34路|顺14路
11060,232,兴20路
11602,1811,40路
5671,8707,房35路
11723,1937,983路
5890,7843,Y11路
10820,8617,303路
160,3169,郊86路|郊89路
57,8229,顺20路
10934,8805,997路|820路|976路
783,9257,27路|运通106路|快速直达专线48路|快速直达专线49路|运通102路|夜16路|121路|夜13路|693路|698路|977路快定班|40路|653路|612路|701路|967路|92路|97路|56路|快速直达专线26路|977路|627路|快速直达专线16路|634路
1981,8650,927路
10682,2982,862路|867路|936路
10450,1313,顺11路
11143,729,兴59路
11932,9514,顺18路
28,8530,929路|892路
11783,1341,快速直达专线134路
1072,6738,房40路
10942,8710,Y18路|Y37路
11885,2988,74路|997路|夜15路|专27路|特17路
661,9175,736路|958路|夜5路|308路
10201,88,平37路
10599,91,H32路
147,5981,顺38路|顺31路区间|顺31路|空港7路|顺26路|顺28路|顺28路区间汉石桥方向|顺28路区间道口
2161,7826,地铁4号线大兴线
623,9558,平30路
10682,2976,H40路|H44路|862路|H09路|H08路|H22路支线|867路|868路|936路青龙峡|H54路|H10路|H14路|H60路|H62路|H22路区间|H63路|H22路|H21路|867路旅游专线|936路|H38路|H37路
2287,935,房38路
11387,939,110路
1296,5810,密9路
1052,6922,房11路
11298,6200,专18路环线
11877,1741,684路
11269,7824,夜22路
11361,4242,Y15路
11562,2234,专55路
4487,9910,空港6路
5750,6601,房34路
113,2326,专47路环线
12031,9524,872路
847,9968,939路
5632,823,兴27路
10702,210,469路|698路|528路|539路|360路快|360路|365路|630路
3352,6633,房36路区间
10146,5749,快速直达专线9路
3282,9997,Y12路|Y11路|Y14路|Y13路|Y19路|Y28路|Y27路|Y29路|Y32路|H60路
218,3960,快速直达专线5路
6963,836,7路|43路
3398,7508,兴24路
1593,2834,兴37路
11027,619,兴13路北线
10830,7232,890路担礼|929路|890路|892路
411,9036,快速公交4线支
6396,96,快速直达专线6路|专91路
10982,8379,740路公益西桥
10902,6518,647路|806路
10288,4317,H40路|郊94路
10579,2735,通45路
10065,5216,通12路
10078,6416,956路
4381,7008,943路|828路|849路
4652,6959,938路卓达三溪塘专线|通27路|801路|通10路|938路
11162,588,70路|专26路
4393,9541,密16路
11024,636,通14路
7191,877,669路快
2184,605,M15路
2183,8906,房15路
10534,1852,通49路|通勤微60路
10201,3843,平37路
3173,8445,兴55路
3759,3917,昌70路
10097,8879,917路快
10146,5729,快速直达专线9路
4274,9415,通28路
4794,6880,H23路区间|H50路|H51路|H24路|H23路|H36路|H35路
18,8673,Y07路
4750,5990,869路
10831,8539,房30路|房28路
5895,7843,Y11路
10131,4541,869路
3436,5821,940路|943路|郊87路|兴30路|848路|849路
10143,4420,506路|专115路|488路|364路
3391,6272,密39路
3287,8645,815路|818路班车
3565,4534,850路快|850路
11050,350,密32路|密31路|密38路|密37路|密34路|密33路|密36路|密35路|密50路|密52路|密51路|密19路支线|密19路|密20路|密29路|密38路支线|密26路|密28路|密27路|密21路|密24路
3262,7566,专43路
10966,221,825路|740路
10495,4889,983路
4483,7334,专10路
4620,5963,密38路|郊89路
4560,6562,463路|922路
4573,5100,房46路
6871,7400,郊88路
825,8897,970路
11451,5961,专32路环线|专49路区间
10902,7812,647路|668路|806路
8060,9807,38路|88路|47路|10路|夜36路
11681,3666,房47路|房49路
5794,8869,965路
3169,9830,945路|顺11路区间豹房|顺4路|顺3路|顺36路|顺11路区间刘各庄|顺29路|顺28路|顺11路|顺28路区间汉石桥方向|顺28路区间道口
10052,5399,专118路|520路|快速公交3线|快速公交3线区间
11932,8243,顺17路区间后岭|顺18路区间|顺17路|顺17路区间大洛泡
1436,1869,房16路|房18路|836路张坊|917路快|房31路支线|房41路|917路|房31路|房18路支2
11035,8881,463路
10836,242,889路
11699,2243,612路
2182,6391,948路
2099,8552,房33路
11697,3598,944路|991路|专116路|415路
11454,2026,昌19路
11002,7887,密1路西线
2221,4663,运通123路
1801,6551,828路
8945,9388,兴53路
2341,3465,301路|快速公交3线|快速公交3线区间
3370,5157,M14路
10131,3271,869路
10279,4453,兴29路
10569,11165,房11路
1366,2573,348路
10003,5885,顺28路
6419,9340,顺17路区间大洛泡
4038,9180,密16路
10026,6987,密1路
10213,1116,昌55路
11821,8032,943路|943路快
4705,71,H55路环线|864路|H56路环线
1093,5288,房17路|房16路
2852,9349,通2路
10924,8992,740路公益西桥|740路
529,9222,855路|867路|916路|942路支|936路
10826,350,密39路
11474,3177,515路
10816,450,机场巴士9线
11269,5228,运通102路|122路|夜22路|351路
11523,1325,523路|开发区4路
2048,7712,913路
2121,5652,兴22路
11311,2110,29路
1779,9420,119路|125路|409路
2071,6157,房2路
10698,11199,快速直达专线74路
10419,11324,869路
1039,5830,快速直达专线98路|840路
10122,4686,密16路
10212,3777,Y12路|Y11路|Y13路|Y32路
2901,8840,832路
10458,3978,通28路
8059,9886,兴18路
8036,8785,密8路
1254,3666,Y01路
11337,5885,顺28路区间汉石桥方向|顺28路区间道口
7718,9688,128路|93路|665路
11253,5397,828路
2523,2961,13路|674路|特16路
2182,6370,948路
1602,9852,921路
10884,9378,空港3路
9046,9338,Y27路
2364,5877,319路|运通128路
10614,9411,651路
1388,4,兴13路北线
11825,9341,624路
10189,4000,386路
8817,9312,345路快
3263,577,428路
1743,9775,360路快
1199,5534,顺48路
1256,2301,522路
1010,3432,633路
1000,4862,445路|503路
10225,3639,兴14路区间|兴14路
1183,4369,顺32路|木林1路
2831,9539,专69路
7836,8490,Y16路
11421,2327,346路
5318,8393,70路
11187,359,508路
10944,8766,578路
2523,2940,95路
2085,9985,兴29路
10617,10694,469路
10837,8504,696路
2167,7833,489路
2457,4936,887路
9159,9543,949路|886路|326路
2903,8809,966路|530路|621路|运通128路
9063,9173,快速直达专线142路|883路
2656,2949,53路
4590,8804,兴46路
10251,3371,专169路
1764,9556,特10路
8828,9214,456路
1933,873,693路
1171,3144,专4路
1098,5207,997路
1186,5656,970路快|H52路|郊81路|H61路|980路
1167,4518,兴12路|兴14路|兴36路|842路|844路|848路|937路
2800,8507,顺11路区间豹房|顺11路区间刘各庄
11144,7750,兴63路
2287,981,房38路
1996,8553,兴37路
11291,6285,兴29路
1823,8951,860路
11034,7526,655路
3061,8209,南彩1路
11604,1828,运通113路|611路|481路
10229,4992,907路|993路|快速直达专线140路
10407,11495,988路|619路|夜25路|973路|502路
10025,3040,郊87路
3251,6303,兴59路|兴12路|兴36路|842路|844路|848路|937路|兴26路
1941,6446,356路|843路
2095,7219,通6路专线|通6路|823路|317路
1664,9217,113路
11039,583,841路
1802,7834,密7路晚班
1157,4601,917路快
1385,4982,密25路
1355,3957,专164路
10878,9495,房47路
10703,297,房47路
1450,1677,密1路
11196,8575,专34路环线|636路
11578,4758,地铁10号线|701路|95路|402路|405路|夜30路|450路
2068,8800,高铁快巴2线
11558,3627,平42路
10207,3870,552路|快速直达专线143路
11203,4560,463路|922路
10336,2584,通49路
10032,4298,运通113路|611路|531路
1934,841,地铁13号线
1164,4525,942路快
1274,4756,884路
1169,5804,平29路
1387,3628,顺30路
11298,7562,专18路环线
1283,5998,830路
1971,7450,907路|836路张坊|836路大韩继|房41路|836路
10904,6558,昌59路
3635,74,973路
9128,9886,兴15路|兴16路|366路快|兴21路延长线|兴33路|兴1路|兴21路|兴22路|366路|369路|631路
11521,1372,空港6路
2120,5611,顺27路
11043,6152,专43路
2062,8857,5路
10222,2384,694路
1853,9966,郊90路
1883,8332,471路|132路
10356,2369,昌2路|昌1路
1161,4547,运通112路|331路|快速直达专线111路|563路|563路区间|特5路
11354,4352,941路快
3786,4906,专96路
2023,951,365路区间|365路
11031,7588,顺23路
10633,9253,6路|105路
10636,9222,顺46路
10831,7275,房40路|房28路
11910,179,顺12路区间|顺12路
1804,829,房50路
10055,4040,836路大韩继|836路快
10000,4590,兴48路|827路|兴30路|兴21路延长线|842路|兴21路|兴61路|兴27路|兴28路
10245,2142,837路区
1874,9741,房17路|房45路
10030,4297,Y09路
7865,8110,兴54路|兴28路区间
7847,9626,631路
5678,6016,960路
5696,7163,顺20路区间|顺20路
3408,4744,681路
5455,8241,68路
7947,9952,昌20路
7816,9931,986路
3256,6262,顺41路
2325,3590,304路|夜9路|671路|630路|634路
3902,9471,平42路|平41路
10745,8097,804路
6146,8,通14路
4433,5148,H14路|H60路|H37路
4213,7356,昌21路
11832,11878,Y24路
6512,9664,密63路
8822,9202,专12路
11104,4155,820路|986路
3218,7981,Y24路|874路
4369,7121,顺32路|木林1路
1307,1796,H12路|H13路
10353,12034,地铁15号线
3435,4469,909路|365路|982路
3238,5108,879路
5522,8899,专70路|快速直达专线126路|快速直达专线125路|670路上东廓|670路
8288,8875,1路|夜1路|9路|619路|99路|58路
3337,4112,917路快
5328,9521,H48路
3202,5461,868路|987路
5371,9091,665路
5749,7971,801路
5535,8781,132路|361路
1876,7081,快速直达专线14路
6622,9877,房2路|房35路|房28路
10618,9353,332路|44路|特4路|673路|67路
10859,8272,36路
10609,9438,兴53路
5525,585,938路卓达三溪塘专线|通22路|938路
10049,4042,郊87路
4346,8695,密16路
6573,9042,兴42路
7760,9148,昌68路
1116,2362,昌55路
11905,165,密15路
11918,9693,918路关上
3231,6496,快速直达专线125路
5426,8558,运通121路
3358,5221,快速直达专线63路
12025,8288,28路
10803,7490,兴1路
2363,3195,平1路
4031,9189,661路|白草洼便民班车
1806,790,972路
11246,4049,平42路
4559,5247,699路|614路|运通118路
3804,9148,昌57路支
4497,7192,昌13路空军第二十三厂|昌70路
9385,9858,顺4路|顺36路|顺29路
7622,9228,通3路
3125,6218,昌27路
3150,7297,通6路专线|通6路
10408,11503,592路|462路|609路|432路|614路|315路|运通117路|运通119路
1035,12036,365路
3121,6253,兴27路
1125,2248,375路|331路|387路|80路|693路
5529,8869,994路|959路|977路快定班|960路|964路|890路担礼|M07路|快速直达专线139路|977路|931路|快速直达专线68路|890路|981路|快速直达专线107路
7827,9831,942路|915路|359路|405路|935路
7827,8504,988路|641路|538路|942路支
5819,5963,密22路|密23路
10946,7380,640路
1947,7689,密37路
2101,3141,740路公益西桥|825路|829路|740路
10028,4230,876路支
4526,5585,昌57路
4015,9364,961路
8115,974,842路
11905,7187,H52路|H61路
1336,1470,专44路
11134,5150,985路
10015,4365,平37路
2962,8180,房21路|房23路|房22路|房25路|房24路
6555,9240,929路
7946,8639,夜36路
2820,9595,969路
7852,8289,842路
7742,8056,801路|802路|通53路|郊90路
11825,11995,565路|310路|843路
11568,2144,房16路
11178,6044,544路
2001,6792,通13路
1876,7058,快速直达专线14路
1665,9165,郊88路
11005,5188,专49路区间
3430,4479,637路
6666,9494,H54路
3312,4326,H63路
8959,9202,专12路
3251,6266,大兴专1路
1139,3436,947路|兴52路|兴14路|兴19路|827路|366路快|兴30路|兴31路|兴21路延长线|842路|844路|兴21路|兴23路|兴24路|937路|366路|679路|兴27路|兴28路
7835,8445,兴55路
2800,7121,顺32路|木林1路
1031,3169,顺17路区间后岭|顺12路区间|顺38路|顺5路|顺30路|顺33路|顺34路|顺2路|顺34路区间|顺21路|顺14路|顺12路|顺21路区间|顺17路|850路快|顺17路区间大洛泡|850路
11524,2591,7路
