#nodeId,buses
7272,通6路专线|通6路|823路|317路
11019,顺11路
11012,855路
11011,940路|兴35路|841路|兴20路
11014,房40路|顺23路|房28路
11013,871路
11016,顺28路
11015,695路|966路|530路|621路|运通128路|特11路
11018,运通113路|334路|611路|701路|452路|64路|634路
11017,密5路
7286,兴1路|大兴专1路
7285,667路-552路联运|809路
7288,469路|489路|588路环线|632路
7287,房11路
7289,516路
7280,顺3路|顺13路
7282,通27路
7281,945路|郊100路|空港6路|顺13路
7284,观光3线|375路|594路|331路|681路|运通105路|429路|601路|562路|438路|614路|579路|717路|运通126路|特4路|365路|498路|982路|特19路
7283,335路|85路|414路
7297,通6路专线|通6路
7296,临8路|通10路
7299,562路|636路
7298,936路青龙峡|936路|北小营-东直门通勤快车
7291,密16路
7290,房14路|房12路|房47路|房46路
7293,密6路|密6路支线
7292,平2路|平25路|平24路|平23路|平22路|平21路|平20路|平5路|平42路|平41路|平36路|平35路花峪|平34路|平33路|平48路|平47路|平46路|平15路|平14路|平19路|平17路|平16路
7295,房11路
7294,114路|118路|693路|夜3路|701路|717路|特18路
3704,H43路|H46路|H45路|H48路|H47路|H15路区间|H16路|H15路|H26路|H29路|H31路
3705,H44路|H09路
3706,M08路|M11路|M14路|M12路|892路
3707,801路|802路
3708,887路
3709,342路|675路
3700,34路
3701,Y12路|Y38路
3702,兴56路|826路|兴32路
3703,昌3路
3715,992路|960路
3716,H12路|H13路|H30路|H32路
3717,专36路区间
3718,专66路
3719,27路
3710,密68路
3711,89路|46路|414路
3712,兴44路|兴21路延长线|兴21路
3713,73路|61路
3714,夜27路|666路
3726,运通115路|运通110路|114路|334路|469路|347路|658路|489路|特10路
3727,房16路|房12路|房19路|房18路|836路张坊|917路快|房31路支线|房41路|917路|房31路|房18路支2
3728,372路|647路|通7路|临8路|通10路
3729,房15路
3720,通19路专线|669路快|316路|通19路
3721,941路|941路快|960路|快速直达专线139路|977路|891路
3722,940路|兴54路|兴55路|兴11路|兴59路|兴13路北线|兴52路|兴14路|兴21支路|兴17路|兴19路|兴30路支|兴45路|兴46路|兴31路|兴28路区间|兴33路|兴35路|兴13路南线|兴37路|兴20路|兴22路|兴61路|大兴专1路|兴28路|兴29路
3723,952路|896路
3724,房1路|895路|896路
3725,通11路
11081,空港9路|923路
11080,通39路
11083,622路
11082,房14路|房13路|951路|房47路|房48路|833路|971路
11085,494路|503路
11084,935路快|834路|顺14路
11087,房17路|房19路
11086,兴56路
2405,638路|28路|运通107路|99路|夜30路
3737,30路|34路|402路
3738,昌25路
2404,通9路
3739,811路|816路|817路|930路
2403,423路|483路|454路
2402,523路|快速直达专线1路|开发区5路
2401,运通114路|332路|333路|运通106路|302路|夜8路|运通124路|584路|运通118路
2400,运通201路|464路|运通101路快|125路|430路|夜26路|361路
11089,25路|599路|128路|夜28路|专162路|特12路
3730,兴31路
11088,房29路
3731,419路|855路|942路|地铁10号线|935路快|641路|867路|机场快轨|运通104路|915路|916路|918路|300路快|300路|302路|快速直达专线141路|131路|95路|高铁快巴1线|401路|403路|536路|404路|867路旅游专线|915路快|夜30路|847路|848路|850路快|935路|机场巴士1线|936路|特8路|671路|快速直达专线19路|快速直达专线144路|980路|918路关上|850路|852路|985路
3732,兴32路区间
2409,专49路区间|专49路|899路
3733,顺15路
3734,郊100路|643路|643路区
2408,通州森林公园2路|通州森林公园1路
3735,372路|647路|通7路|临8路|924路|快速直达专线1路|通10路|807路|快速直达专线149路|快速直达专线12路
2407,Y24路|874路
2406,密3路
3736,H28路|H30路
11092,房16路
11091,640路|847路|364路|586路|672路
11094,运通113路|740路公益西桥|645路|386路|740路|658路|660路|490路|983路
11093,637路|通12路专线|820路|郊87路|通12路|通11路
11096,专115路|517路
11095,平31路|郊100路|平27路|平20路|平43路|H52路|918路|平38路|平34路|平32路|H61路|平46路|平15路|平14路|平19路|852路|平18路|平17路|平16路
11098,昌2路|昌1路
3750,通6路专线
11097,昌27路|905路|快速直达专线115路|464路|465路|558路|426路|430路|301路|966路|专81路|617路|快速直达专线141路|751路|620路|621路|319路|快速直达专线28路|运通128路|运通117路|984路
11090,通31路
2416,948路|河北庄-朱家坟通勤班车|833路|房25路
3748,通11路
3749,871路|878路
2415,郊82路|H38路|918路关上
2414,快速直达专线127路|快速直达专线126路|快速直达专线139路
2413,949路|376路|昌11路|919路|870路|655路|879路|357路|883路|883路快|昌33路
2412,通28路|专47路环线
2411,M13路
2410,994路|959路|964路|965路|890路担礼|M07路|931路|891路|890路|981路
3740,Y34路
11099,Y17路
3741,房39路
3742,运通111路|468路|499路快|494路|运通121路|499路
3743,113路|夜18路|612路|夜34路|104路|108路
3744,顺43路|平28路|顺27路|通43路|平45路
2419,H43路|H46路|H45路|H48路|H47路|H15路区间|H16路|H15路|H26路|H29路|H31路
3745,昌57路|昌57路支|专105路|专106路
2418,房12路
3746,平14路
2417,兴13路北线|381路
3747,428路
3760,130路
3761,密16路
2430,938路快
2427,运通115路|335路|338路|740路公益西桥|736路|958路|740路|967路|483路|351路|310路|313路|973路|627路|896路
3759,昌33路|昌70路
2426,开发区4路|580路
2425,兴54路|兴28路区间
2424,专36路
2423,兴24路
2422,860路
2421,25路|680路|990路|821路|128路|夜23路|93路|665路|623路|985路
2420,郊87路|通11路
3751,房47路|房36路|房36路区间
3752,355路
3753,兴47路|841路
3754,930路
3755,地铁7号线
3756,兴1路
2429,兴51路
3757,981路
3758,房47路|房36路|房36路区间
2428,通12路
3770,7路|金融街2号专线|47路|快速直达专线129路|金融街3号专线|夜36路|快速直达专线17路
3771,815路
3772,515路
1110,941路|77路|夜16路|568路|627路|68路
2441,兴21支路|兴22路
2440,密39路
1107,兴13路北线
2438,机场巴士16线
2437,快速直达专线52路|专69路|325路
1106,通4路|通14路
2436,房13路支线
1105,平27路
2435,昌57路
1104,81路|476路|305路|490路|快速直达专线60路|专43路|专89路
1103,通39路|通16路
2434,M01路
2433,房50路|房14路|901路|907路|房37路支线|993路|646路|951路|952路|956路|房49路|房31路|833路|616路|835路|839路|快速直达专线140路|897路
1102,通5路
2432,运通114路|运通110路|334路|运通106路|336路|79路|运通102路|355路|977路|运通118路|981路
1101,郊82路
1100,密1路|密1路西线
2431,805路
3762,密19路
3763,兴54路|兴28路区间|842路
3764,26路|118路|夜14路|693路|夜3路|45路|701路|94路|15路|19路|特4路|107路|65路|特19路
3765,805路|805路快
3766,810路|938路卓达三溪塘专线|通27路|通21路|通22路|快速直达专线113路|通7路|通9路|通34路|通5路|通41路|通43路|通13路|通14路|通15路|801路|通10路|802路|通53路|805路|938路|587路|589路|通14路专线|快速直达专线15路
3767,地铁4号线大兴线
1109,兴54路|947路|兴13路北线|954路|兴48路|829路|968路|631路快|631路|兴28路
3768,夜11路|53路|23路
3769,29路|专10路|98路|535路|541路
2439,通勤路快线|快速直达专线106路|专45路
1108,顺29路
3780,房50路|房14路|901路|907路|房37路支线|993路|951路|956路|房31路|616路|835路|房27路|房15路专线|895路
3781,房15路|901路|房12路|907路|房18路|836路张坊|836路大韩继|房42路|快速直达专线86路|房41路|房47路|917路|831路|房31路|836路|839路|房38路|836路快
3782,密10路
3783,通22路
2452,兴49路
1121,925路
1120,855路|913路|939路
2451,339路|快速直达专线130路|河北庄-朱家坟通勤班车|565路|662路|快速直达专线3路|321路|459路|897路|983路
2450,821路|826路|975路|846路|专41路
1118,兴13路北线
2449,顺45路|杨镇1路|顺15路|顺55路
2448,989路|690路|740路|657路|郊81路|特9路|496路|450路
1117,通44路|通45路|通46路|582路
1116,昌55路
2447,H61路|970路|密10路
1115,通31路|927路
2446,兴32路|郊90路
2445,25路|680路|821路|93路|665路|623路|985路
1114,496路|412路
1113,房15路|956路
2444,运通114路|79路|701路
2443,M21路|929路木城涧|929路|M17路|M19路|892路
1112,郊80路
2442,运通115路|599路|555路|兴15路|997路|953路|825路|专25路|兴微23路|兴微22路|926路|927路|兴微6路|324路
1111,密10路
3773,926路
3774,房47路|房36路|房36路区间
3775,平24路|平23路|平22路|平42路|平41路|平34路
3776,昌32路
3777,Y12路|Y11路|Y13路|Y32路|Y36路|Y38路
3778,通42路
3779,通3路
1119,运通107路|650路|高铁快巴1线|402路|405路|机场巴士1线|特8路|夜34路|快速直达专线144路
3790,518路|380路|夜9路|538路|408路|夜34路|特16路|专40路|415路
3791,通1路|木林1路
3792,802路
3793,苏家坨通勤班车
3794,密3路
2463,935路快|834路|850路快|850路
1132,970路快|H52路|密6路|郊81路|H61路|密6路支线|980路
2462,平25路
1131,Y22路|Y07路
2461,596路
1130,H43路|864路|936路青龙峡|H11路|H29路|936路|H30路|H32路|H31路|H33路
2460,房20路|房25路
1129,昌13路|昌3路|昌13路空军第二十三厂
2459,房43路|房49路
1128,顺18路
2458,运通115路|599路|开发区6路|580路|运通202路
1127,顺13路
2457,昌22路|昌21路|945路|郊100路|专53路|密39路|昌20路|昌68路|专70路|昌58路|519路|快速直达专线87路|昌19路|919路|345路|专66路|昌53路|878路|922路|地铁昌平线|345路快|883路|670路上东廓|887路|889路|670路|专49路|专45路
1126,901路
1125,375路|331路|387路|80路|691路|693路|392路|21路
2456,通4路
2455,Y16路
1124,993路|快速直达专线119路|646路|快速直达专线120路|391路
1123,H55路环线|863路|H56路环线
2454,350路|672路|快速直达专线17路
2453,643路区|985路区
1122,H30路
3784,H05路环线
3785,672路
3786,兴16路|821路|兴47路|快速直达专线120路|927路|快速直达专线1路|623路|975路|专96路|976路|开发区1路|开发区3路|542路|专41路
3787,兴22路
3788,运通201路|117路|607路|运通101路|运通104路|300路快|302路|快速直达专线142路|快速直达专线141路|夜30路|848路|特8路|671路|快速直达专线144路|328路
3789,875路|Y09路
1143,504路|680路|825路|524路|快速直达专线132路
2474,967路|969路|480路|840路
1142,H09路|916路快车|916路|H62路
2473,通3路
1141,顺4路|顺38路
2472,房28路
2471,专115路|517路|499路快
1140,961路|358路|663路|318路
2470,805路|805路快
1139,兴54路|947路|兴52路|兴14路|兴21支路|兴19路|兴45路|827路|366路快|兴30路|兴31路|兴28路区间|兴21路延长线|兴1路|842路|844路|兴21路|兴23路|兴24路|937路|366路|679路|兴27路|兴28路
2469,684路|567路|地铁5号线|夜28路
1138,昌30路
2468,32路|65路
1137,房21路
2467,昌60路
1136,863路
2466,昌22路|昌21路|专53路|昌58路|519路|快速直达专线87路|昌19路|345路|878路|922路|670路上东廓|专50路|670路|专49路
1135,房15路|房13路|房18路|房1路|房42路|房33路|房37路
2465,856路|顺25路
1134,快速直达专线46路|957路|485路|快速直达专线64路|369路|676路
2464,房15路
1133,郊81路
3795,通11路
3796,房30路|房33路
3797,兴17路|兴18路
3798,863路|H08路
3799,昌52路|670路上东廓
2485,平3路
1154,房25路
2484,地铁10号线|352路
1153,416路
1152,929路
2483,开发区1路|开发区5路
1151,463路|昌19路
2482,平34路|920路|平46路|918路关上|平19路
1150,941路|77路|莲花桥-莲花桥临线|夜16路|568路|627路|68路
2481,兴14路
2480,昌29路
1149,508路|运通109路|425路|425路快车|751路|16路|635路
2479,昌29路
1148,平11路
2478,113路|607路|夜6路|409路|21路
1147,867路|867路旅游专线
1146,640路|586路
2477,40路|夜5路|94路|99路|52路|68路
2476,945路|昌28路|郊100路|643路|昌51路|643路区|昌51路区间
1145,顺18路
2475,快速直达专线57路|专20路
1144,顺5路|顺30路|顺34路
1165,612路|574路
2496,郊90路
2495,兴54路|兴26路
1164,H54路|空港6路|顺25路|郊80路|H63路|942路快
1163,顺11路区间豹房|顺46路|顺11路区间刘各庄|顺30路|顺11路
2494,Y33路|Y01路
1162,30路
2493,986路
1161,运通112路|331路|快速直达专线111路|563路|563路区间|特5路
2492,463路|922路
1160,密10路
2491,专82路环线
2490,昌61路
1159,昌33路
1158,H23路区间六渡河|H34路
2489,473路
1157,917路快
2488,顺11路区间刘各庄|顺11路
2487,942路快
1156,兴微4路
2486,昌58路
1155,736路|958路|959路|634路
1176,密39路
1175,房19路
1174,612路
1173,房49路
1172,981路
1171,专4路
1170,14路
1169,平29路
1168,通19路专线|临8路|911路|通44路|312路
2499,兴21路延长线|兴21路
1167,兴59路|兴12路|兴14路|兴36路|841路|842路|844路|848路|937路|快速直达专线102路|大兴专1路
2498,昌13路空军第二十三厂
1166,419路|596路|379路|866路|运通104路|快速直达专线29路|夜30路|特8路|984路
2497,顺29路
1187,顺28路
1186,970路快|H52路|密6路|郊81路|郊80路|H61路|密6路支线|980路
1185,71路|顺5路|524路
1184,990路|485路
1183,顺32路|木林1路
1182,691路|692路|夜7路|49路|351路
1181,959路|977路快定班|965路|977路
1180,机场巴士5线
11229,947路|993路|646路|兴33路|840路
11228,平37路|平12路
1179,892路
1178,531路
1177,房30路|房33路
11221,房13路|Y27路|房21路|房20路|房23路|房22路|房25路|房24路
11220,948路|房13路|房21路|房20路|房23路|房22路|房25路|房24路
11223,兴51路
11222,M17路
11225,639路|天通苑-国贸通勤快车
11224,开发区1路|开发区5路
11227,地铁房山线
11226,379路
1190,市郊铁路延庆S2线
9910,空港6路
11230,383路
1198,573路|51路
1197,兴22路
1196,9路|673路
1195,551路|871路
1194,通14路专线
1193,房49路|房36路
1192,密38路|密37路|密39路|密云-司马台专|密50路|密52路|密51路|平50路|密38路支线
1191,兴21路延长线|兴21路
11239,811路|通3路|通4路|615路|802路|582路
9908,快速直达专线94路|76路|38路|6路|快速直达专线84路|122路|80路|691路|专27路|477路|85路|42路|45路|46路|夜7路|390路|夜22路|133路|高铁快巴2线|53路|57路|特7路|地铁7号线|410路|109路
9909,370路|992路|960路|972路
1189,通9路
1188,兴61路
9902,335路|92路|588路环线
11232,567路
11231,房14路|房13路|951路|房47路|房48路|833路|971路
9903,地铁1号线
9900,468路|640路|650路|619路|350路|夜25路|496路|585路|672路|673路|特16路|502路
11234,兴22路
11233,691路|692路|夜7路|351路|353路|845路|627路
9901,顺2路
9906,Y18路|Y29路|Y34路
11236,736路|专25路|524路
9907,运通115路|77路|740路公益西桥|998路|602路|736路|694路|83路|349路|740路|967路|969路|480路|351路|310路|313路|840路|845路|627路|特9路|特7路|夜36路|323路
11235,13路|65路|68路|21路
9904,房47路
11238,40路
11237,地铁10号线|691路|692路|夜7路|49路|专4路|351路|67路
9905,449路
9920,Y12路|Y11路|Y14路|Y13路|Y16路|Y15路|Y18路|Y17路|Y19路|Y20路|Y22路|Y21路|Y24路|919路快|Y23路|Y26路|Y25路|Y28路|Y27路|Y29路|876路支|873路|874路|876路|Y30路|Y32路|Y31路|Y34路|921路|Y36路|Y35路|Y38路|925路|Y37路|Y39路|Y40路|Y04路|Y03路|Y05路|Y08路|Y07路
9921,3路|7路|夜13路|42路|47路|612路|13路|409路|夜36路|101路|102路|103路
11207,兴49路
11206,平20路|平5路|平36路|平15路|平14路|平13路|平17路|平16路
11209,通41路|804路
9919,397路
11208,通6路专线
1199,顺48路
9913,423路
9914,顺32路
11201,昌20路
9911,386路|运通128路
11200,昌25路
9912,通38路|通34路|924路|通41路|通43路|通州森林公园1路|801路|802路|通53路|806路|807路
11203,463路|922路
9917,专115路|442路|532路
9918,816路|930路
11202,房19路
9915,74路|997路|夜15路|专27路|特17路
11205,运通107路|997路|954路|827路|快速公交1线|526路|573路|54路|622路|324路
